Record_ID,City,Day_of_Week,Hour,Weather,Traffic_Level,Vehicle_Type,Road_Type,Speed_Limit_kmh,Average_Speed_kmh,Pedestrian_Count,Visibility_Percent,Near_Miss_Score,Incident
7757,Islamabad,Wednesday,18,Clear,High,Bus,School Zone,40,20.4,36,69.8,66.0,0
7758,Peshawar,Saturday,9,Clear,Low,Bus,Residential,50,44.0,11,85.4,33.4,0
7759,Peshawar,Thursday,11,Rain,High,Van,Highway,100,68.8,6,62.2,59.3,0
7760,Quetta,Monday,21,Clear,Medium,Motorcycle,School Zone,40,38.8,29,82.1,51.0,0
7761,Multan,Monday,3,Cloudy,Medium,Car,School Zone,40,48.7,33,76.6,64.4,0
7762,Lahore,Wednesday,17,Fog,High,Motorcycle,Main Road,60,39.3,8,45.4,83.5,1
7763,Rawalpindi,Sunday,15,Clear,Severe,Bus,Main Road,60,33.6,7,82.8,44.3,0
7764,Quetta,Saturday,7,Dust,High,Motorcycle,Main Road,60,42.0,5,61.0,38.5,0
7765,Multan,Sunday,3,Rain,Medium,Rickshaw,Market,50,41.3,29,79.8,4.6,0
7766,Multan,Sunday,22,Cloudy,Medium,Van,Main Road,60,29.5,6,87.3,32.8,0
7767,Rawalpindi,Tuesday,11,Dust,Severe,Motorcycle,Residential,50,32.6,8,70.8,68.3,0
7768,Multan,Sunday,1,Clear,Severe,Rickshaw,Highway,100,83.1,10,92.0,44.0,0
7769,Islamabad,Saturday,3,Dust,Severe,Car,Main Road,60,34.0,13,63.5,47.3,1
7770,Karachi,Tuesday,4,Clear,Medium,Car,Main Road,60,64.0,10,88.6,44.3,0
7771,Lahore,Tuesday,2,Rain,High,Motorcycle,Highway,100,58.2,7,78.6,65.8,0
7772,Islamabad,Thursday,8,Clear,High,Bus,Main Road,60,42.3,6,91.8,26.2,0
7773,Islamabad,Thursday,20,Dust,Low,Motorcycle,Highway,100,76.4,8,61.1,34.4,0
7774,Rawalpindi,Wednesday,17,Dust,Medium,Motorcycle,Market,50,24.2,13,51.0,53.6,1
7775,Lahore,Saturday,10,Cloudy,Severe,Van,Main Road,60,35.3,3,97.7,66.5,1
7776,Rawalpindi,Sunday,2,Cloudy,Medium,Car,Main Road,60,60.8,10,96.2,33.4,0
7777,Karachi,Tuesday,22,Rain,Medium,Rickshaw,Main Road,60,39.4,7,82.1,25.9,0
7778,Multan,Wednesday,1,Clear,Medium,Rickshaw,Market,50,25.9,20,91.2,4.3,0
7779,Rawalpindi,Tuesday,8,Clear,Medium,Car,Residential,50,55.0,9,96.6,36.9,0
7780,Peshawar,Monday,13,Clear,Low,Motorcycle,Residential,50,73.5,6,76.1,54.3,1
7781,Rawalpindi,Friday,3,Cloudy,Low,Motorcycle,Main Road,60,65.3,15,89.9,38.4,0
7782,Multan,Friday,8,Clear,Low,Van,Residential,50,59.3,8,93.9,32.8,0
7783,Peshawar,Tuesday,12,Clear,Severe,Motorcycle,School Zone,40,10.0,36,87.6,83.1,0
7784,Islamabad,Wednesday,17,Clear,Low,Bus,Main Road,60,72.6,8,92.3,20.5,0
7785,Karachi,Thursday,14,Clear,Medium,Rickshaw,School Zone,40,26.2,31,95.1,28.3,0
7786,Multan,Saturday,9,Clear,Medium,Motorcycle,Highway,100,99.6,10,98.0,36.7,0
7787,Quetta,Tuesday,15,Clear,High,Bus,Main Road,60,51.4,7,93.8,41.4,0
7788,Peshawar,Tuesday,11,Clear,Medium,Motorcycle,Market,50,36.4,25,81.1,16.4,0
7789,Karachi,Saturday,19,Cloudy,Medium,Car,Main Road,60,67.2,8,92.7,36.9,0
7790,Rawalpindi,Sunday,4,Clear,Low,Car,Main Road,60,45.8,6,74.9,21.4,0
7791,Quetta,Thursday,1,Fog,Severe,Van,Residential,50,10.0,11,38.5,62.5,0
7792,Rawalpindi,Tuesday,9,Cloudy,High,Van,Residential,50,42.1,8,92.7,20.9,0
7793,Multan,Monday,0,Clear,Medium,Motorcycle,Highway,100,66.4,9,80.4,41.9,0
7794,Islamabad,Thursday,6,Clear,Severe,Car,School Zone,40,10.0,28,94.2,43.4,0
7795,Multan,Monday,16,Rain,Low,Rickshaw,School Zone,40,54.9,39,74.2,78.8,1
7796,Multan,Friday,15,Clear,Medium,Motorcycle,Main Road,60,56.4,5,99.1,40.9,0
7797,Multan,Saturday,23,Fog,Medium,Bus,Market,50,35.3,18,57.4,45.8,1
7798,Rawalpindi,Thursday,2,Clear,Medium,Motorcycle,Market,50,51.4,24,97.0,51.5,0
7799,Peshawar,Sunday,13,Cloudy,High,Motorcycle,Residential,50,17.5,5,94.5,51.3,0
7800,Islamabad,Thursday,9,Fog,Medium,Rickshaw,School Zone,40,30.2,34,57.9,46.5,1
7801,Karachi,Wednesday,21,Cloudy,High,Car,Residential,50,34.6,6,100.0,22.9,0
7802,Islamabad,Wednesday,6,Fog,Medium,Motorcycle,Market,50,33.1,14,38.5,31.3,0
7803,Karachi,Saturday,16,Dust,Low,Car,Residential,50,77.8,10,65.0,36.5,0
7804,Lahore,Sunday,5,Fog,High,Car,Main Road,60,20.2,4,48.0,54.6,1
7805,Peshawar,Thursday,22,Rain,Severe,Rickshaw,Main Road,60,10.0,4,90.1,67.4,1
7806,Peshawar,Friday,21,Clear,Medium,Rickshaw,Highway,100,101.5,3,85.4,33.2,0
7807,Karachi,Sunday,3,Clear,Medium,Car,Highway,100,86.3,5,98.4,23.6,0
7808,Rawalpindi,Tuesday,16,Clear,High,Motorcycle,Residential,50,30.0,5,88.7,37.0,0
7809,Quetta,Saturday,8,Fog,High,Bus,Main Road,60,21.0,8,48.0,66.7,1
7810,Rawalpindi,Sunday,3,Clear,Low,Van,School Zone,40,21.7,30,92.5,23.2,0
7811,Lahore,Saturday,6,Clear,Medium,Motorcycle,Residential,50,43.1,9,90.8,23.6,0
7812,Karachi,Sunday,22,Rain,High,Rickshaw,Main Road,60,49.7,9,83.6,25.6,0
7813,Lahore,Wednesday,1,Clear,Low,Car,Main Road,60,32.8,7,88.9,13.0,0
7814,Karachi,Friday,16,Cloudy,Medium,Rickshaw,Main Road,60,52.6,8,100.0,9.3,0
7815,Lahore,Saturday,23,Fog,Medium,Car,Market,50,41.8,25,55.4,37.4,0
7816,Karachi,Friday,7,Cloudy,High,Rickshaw,Market,50,36.5,15,94.0,39.6,0
7817,Peshawar,Saturday,22,Cloudy,High,Car,Market,50,33.6,21,90.4,34.8,0
7818,Lahore,Wednesday,14,Cloudy,Low,Motorcycle,Market,50,63.2,17,86.6,38.8,0
7819,Lahore,Tuesday,14,Cloudy,Low,Motorcycle,Residential,50,60.7,8,87.4,49.5,1
7820,Karachi,Wednesday,7,Clear,High,Car,School Zone,40,10.0,44,100.0,59.2,1
7821,Islamabad,Saturday,15,Clear,High,Car,Highway,100,78.6,10,99.0,43.2,0
7822,Islamabad,Friday,18,Clear,Low,Motorcycle,School Zone,40,30.8,36,83.5,42.8,0
7823,Peshawar,Monday,10,Cloudy,Medium,Rickshaw,Main Road,60,44.7,12,89.5,14.0,0
7824,Rawalpindi,Wednesday,1,Cloudy,High,Rickshaw,School Zone,40,34.7,33,93.5,50.0,1
7825,Rawalpindi,Friday,22,Clear,Low,Rickshaw,Main Road,60,60.3,7,79.0,45.9,0
7826,Peshawar,Sunday,23,Cloudy,Medium,Van,Main Road,60,35.5,4,100.0,18.0,0
7827,Rawalpindi,Sunday,16,Clear,High,Car,Main Road,60,41.3,5,100.0,37.6,1
7828,Quetta,Wednesday,15,Clear,High,Bus,Main Road,60,31.4,8,95.0,26.4,0
7829,Quetta,Saturday,14,Clear,High,Van,Residential,50,25.0,10,90.5,53.8,0
7830,Quetta,Sunday,12,Rain,Medium,Car,Residential,50,44.6,8,83.8,29.0,0
7831,Multan,Friday,14,Rain,Severe,Car,Main Road,60,10.7,6,66.3,46.7,0
7832,Multan,Tuesday,3,Clear,Low,Car,Highway,100,83.2,8,88.1,34.8,0
7833,Quetta,Friday,15,Rain,Medium,Van,Residential,50,33.1,10,77.5,33.0,0
7834,Karachi,Sunday,11,Clear,Medium,Car,Main Road,60,39.5,8,84.6,24.3,0
7835,Islamabad,Sunday,3,Dust,Low,Motorcycle,Main Road,60,58.8,7,61.6,64.4,1
7836,Peshawar,Thursday,2,Clear,Medium,Car,Residential,50,41.4,9,89.1,18.7,0
7837,Karachi,Monday,21,Fog,Low,Motorcycle,School Zone,40,31.8,35,62.8,39.8,0
7838,Quetta,Saturday,16,Cloudy,Medium,Rickshaw,Residential,50,54.0,9,95.5,42.1,0
7839,Peshawar,Friday,21,Cloudy,Medium,Rickshaw,Main Road,60,60.2,4,87.5,35.7,0
7840,Islamabad,Sunday,17,Cloudy,High,Motorcycle,Main Road,60,55.0,8,100.0,50.0,0
7841,Rawalpindi,Saturday,17,Clear,Severe,Car,Main Road,60,17.4,12,92.0,46.8,1
7842,Karachi,Wednesday,22,Rain,Low,Motorcycle,Highway,100,91.6,4,82.6,46.4,0
7843,Islamabad,Wednesday,16,Clear,Severe,Motorcycle,School Zone,40,10.0,42,79.8,63.6,1
7844,Peshawar,Friday,11,Clear,Severe,Motorcycle,Main Road,60,57.1,9,100.0,82.3,1
7845,Lahore,Thursday,22,Cloudy,Low,Rickshaw,Main Road,60,72.7,8,67.3,29.1,0
7846,Karachi,Sunday,20,Clear,Severe,Motorcycle,Main Road,60,37.9,5,92.8,44.9,0
7847,Multan,Friday,23,Clear,Medium,Motorcycle,Highway,100,81.2,10,89.5,29.9,0
7848,Peshawar,Tuesday,3,Dust,High,Motorcycle,Highway,100,79.8,4,71.3,45.8,0
7849,Peshawar,Thursday,11,Fog,Severe,Car,Residential,50,10.0,11,50.7,68.4,1
7850,Multan,Sunday,22,Cloudy,High,Car,School Zone,40,41.9,29,100.0,47.7,0
7851,Islamabad,Sunday,21,Rain,Medium,Rickshaw,Main Road,60,34.5,10,74.7,39.1,0
7852,Peshawar,Saturday,20,Fog,High,Motorcycle,Residential,50,20.3,7,45.7,70.3,1
7853,Karachi,Friday,19,Cloudy,Medium,Bus,School Zone,40,10.0,33,93.9,30.0,0
7854,Quetta,Sunday,14,Dust,Medium,Rickshaw,Highway,100,119.2,9,76.5,49.3,0
7855,Multan,Saturday,22,Clear,Medium,Rickshaw,Residential,50,43.5,5,82.0,15.6,0
7856,Karachi,Sunday,15,Rain,Medium,Motorcycle,Main Road,60,57.4,6,84.8,48.0,0
7857,Multan,Monday,4,Clear,High,Motorcycle,School Zone,40,35.9,34,95.3,34.3,0
7858,Peshawar,Thursday,20,Rain,High,Motorcycle,Market,50,31.9,16,75.0,70.9,1
7859,Islamabad,Friday,14,Dust,Severe,Car,Main Road,60,13.2,5,66.9,55.0,0
7860,Karachi,Monday,16,Clear,Medium,Car,Residential,50,41.4,7,90.2,23.3,0
7861,Lahore,Friday,17,Cloudy,High,Car,Main Road,60,45.3,9,91.7,34.4,0
7862,Quetta,Tuesday,4,Dust,High,Car,Market,50,35.0,34,59.2,53.4,1
7863,Multan,Wednesday,12,Dust,Low,Rickshaw,Main Road,60,56.0,6,57.7,53.1,1
7864,Rawalpindi,Saturday,18,Clear,Medium,Bus,Residential,50,47.8,4,90.7,33.8,0
7865,Islamabad,Friday,12,Dust,Medium,Car,Residential,50,38.5,16,61.0,32.9,0
7866,Islamabad,Thursday,17,Clear,Severe,Motorcycle,Market,50,19.4,24,94.0,69.8,1
7867,Rawalpindi,Friday,13,Rain,Severe,Motorcycle,Main Road,60,25.2,8,78.2,45.1,0
7868,Rawalpindi,Friday,3,Clear,High,Motorcycle,Market,50,27.3,25,77.9,40.1,0
7869,Karachi,Friday,3,Clear,Medium,Motorcycle,Market,50,51.1,27,96.8,41.8,1
7870,Peshawar,Sunday,19,Clear,Medium,Motorcycle,Residential,50,44.5,7,92.0,20.6,0
7871,Peshawar,Friday,19,Clear,Severe,Van,Main Road,60,48.1,6,92.1,34.4,0
7872,Lahore,Sunday,18,Rain,Medium,Rickshaw,Highway,100,105.2,10,77.1,39.6,0
7873,Quetta,Thursday,12,Clear,Medium,Rickshaw,Residential,50,26.2,8,85.3,0.0,0
7874,Multan,Thursday,11,Rain,Low,Rickshaw,Main Road,60,43.0,9,94.3,22.3,0
7875,Peshawar,Friday,6,Fog,Severe,Rickshaw,Residential,50,10.0,12,50.4,82.1,1
7876,Lahore,Sunday,11,Rain,Low,Motorcycle,Main Road,60,40.5,6,67.3,47.9,0
7877,Lahore,Wednesday,20,Clear,Low,Motorcycle,Highway,100,108.6,9,80.7,29.8,0
7878,Islamabad,Friday,3,Cloudy,High,Motorcycle,Market,50,57.8,19,88.7,68.3,0
7879,Islamabad,Saturday,1,Clear,Low,Rickshaw,Highway,100,109.0,8,86.5,37.8,0
7880,Quetta,Saturday,1,Clear,Severe,Rickshaw,Highway,100,66.5,3,76.1,36.5,0
7881,Karachi,Thursday,4,Dust,Medium,Motorcycle,Highway,100,91.0,7,61.7,55.6,0
7882,Rawalpindi,Saturday,22,Clear,Severe,Van,Highway,100,71.5,10,94.8,32.5,0
7883,Rawalpindi,Saturday,9,Dust,High,Motorcycle,School Zone,40,26.6,40,77.6,64.0,0
7884,Quetta,Tuesday,9,Clear,High,Car,Residential,50,46.1,7,90.6,34.8,0
7885,Lahore,Friday,8,Clear,Severe,Car,Residential,50,10.0,7,87.1,35.1,0
7886,Quetta,Friday,12,Clear,Medium,Motorcycle,Main Road,60,44.7,8,87.4,7.7,0
7887,Rawalpindi,Friday,6,Rain,Medium,Bus,School Zone,40,17.8,35,80.7,47.5,0
7888,Lahore,Friday,4,Clear,Low,Car,Market,50,68.3,20,100.0,31.1,0
7889,Rawalpindi,Monday,9,Clear,Low,Car,Market,50,52.2,25,84.2,45.2,0
7890,Karachi,Friday,9,Cloudy,High,Car,Residential,50,25.2,8,87.1,29.9,0
7891,Islamabad,Sunday,5,Fog,Low,Rickshaw,Residential,50,14.5,4,35.6,29.7,0
7892,Islamabad,Thursday,18,Cloudy,Medium,Car,Market,50,28.9,26,94.3,10.2,0
7893,Lahore,Sunday,20,Clear,Medium,Motorcycle,Highway,100,96.1,9,86.7,48.2,0
7894,Quetta,Thursday,7,Clear,High,Rickshaw,Market,50,23.7,23,91.2,30.2,0
7895,Rawalpindi,Monday,0,Rain,Medium,Car,Highway,100,79.5,3,75.3,29.8,0
7896,Peshawar,Friday,16,Cloudy,High,Motorcycle,Main Road,60,32.4,11,94.7,54.8,0
7897,Karachi,Wednesday,6,Fog,Low,Car,Main Road,60,51.8,8,61.9,35.8,0
7898,Rawalpindi,Sunday,13,Cloudy,High,Car,Main Road,60,40.1,6,92.5,33.6,0
7899,Multan,Friday,20,Clear,High,Rickshaw,Main Road,60,52.1,4,91.8,18.2,0
7900,Peshawar,Thursday,20,Clear,Low,Motorcycle,Main Road,60,63.8,12,98.4,48.9,1
7901,Karachi,Sunday,16,Cloudy,High,Car,Main Road,60,27.5,5,94.0,56.0,1
7902,Karachi,Tuesday,8,Clear,High,Motorcycle,Residential,50,29.4,6,98.2,35.0,0
7903,Islamabad,Saturday,16,Fog,High,Rickshaw,Main Road,60,46.9,4,53.3,46.8,0
7904,Lahore,Tuesday,4,Clear,Medium,Car,Residential,50,47.5,10,77.5,59.7,1
7905,Rawalpindi,Wednesday,19,Cloudy,Low,Rickshaw,School Zone,40,32.1,28,100.0,22.4,0
7906,Karachi,Friday,7,Clear,Severe,Bus,Residential,50,43.0,8,88.1,43.2,0
7907,Rawalpindi,Monday,5,Clear,High,Motorcycle,School Zone,40,13.0,37,82.7,55.7,0
7908,Karachi,Friday,10,Cloudy,Low,Bus,Market,50,37.3,23,91.4,11.8,0
7909,Quetta,Wednesday,18,Cloudy,Severe,Car,School Zone,40,10.0,36,90.4,60.0,0
7910,Islamabad,Wednesday,3,Clear,Severe,Motorcycle,Market,50,29.3,21,91.3,67.8,1
7911,Lahore,Saturday,17,Clear,Medium,Bus,Highway,100,111.5,9,93.0,46.6,0
7912,Peshawar,Wednesday,0,Cloudy,Low,Rickshaw,Main Road,60,72.7,10,85.5,31.9,0
7913,Peshawar,Tuesday,12,Rain,Medium,Bus,Residential,50,15.1,7,79.5,31.5,0
7914,Quetta,Saturday,13,Clear,Severe,Car,School Zone,40,13.7,47,99.3,74.4,1
7915,Multan,Friday,23,Cloudy,Low,Motorcycle,Main Road,60,45.1,6,83.4,36.7,0
7916,Islamabad,Sunday,0,Clear,Medium,Rickshaw,Residential,50,45.9,9,79.1,32.8,0
7917,Karachi,Friday,10,Cloudy,High,Motorcycle,Market,50,40.5,25,88.8,39.8,0
7918,Islamabad,Monday,16,Cloudy,Low,Car,Residential,50,50.5,9,86.7,39.3,0
7919,Lahore,Wednesday,3,Clear,Medium,Motorcycle,Main Road,60,36.9,5,95.8,28.4,0
7920,Peshawar,Wednesday,11,Cloudy,Low,Rickshaw,Highway,100,93.0,10,93.9,39.0,0
7921,Rawalpindi,Thursday,9,Clear,Medium,Van,Residential,50,54.7,4,100.0,28.7,0
7922,Peshawar,Saturday,5,Clear,Medium,Car,Main Road,60,60.4,9,74.8,44.2,0
7923,Multan,Thursday,0,Cloudy,Medium,Car,Residential,50,58.5,10,96.4,50.1,0
7924,Multan,Saturday,6,Clear,High,Rickshaw,Main Road,60,26.3,14,80.8,36.9,0
7925,Multan,Tuesday,20,Rain,Medium,Rickshaw,Highway,100,81.8,12,72.7,22.5,0
7926,Multan,Saturday,15,Clear,High,Van,Main Road,60,38.6,5,100.0,39.6,0
7927,Lahore,Friday,23,Rain,High,Motorcycle,School Zone,40,10.0,42,77.2,62.8,1
7928,Karachi,Monday,13,Clear,Low,Car,Market,50,50.4,20,84.9,35.6,0
7929,Islamabad,Sunday,22,Clear,Low,Car,Market,50,58.5,25,100.0,34.3,0
7930,Peshawar,Saturday,19,Cloudy,Low,Car,Highway,100,120.0,15,98.7,28.8,0
7931,Multan,Saturday,19,Clear,Medium,Van,School Zone,40,29.9,37,82.4,40.7,0
7932,Peshawar,Saturday,5,Fog,High,Motorcycle,Main Road,60,10.0,15,44.9,59.0,1
7933,Multan,Monday,21,Cloudy,High,Rickshaw,Residential,50,43.5,4,96.7,39.0,0
7934,Rawalpindi,Wednesday,4,Clear,High,Car,Residential,50,53.7,9,89.2,50.0,0
7935,Islamabad,Monday,23,Dust,High,Car,Residential,50,35.6,9,45.6,42.4,0
7936,Rawalpindi,Wednesday,20,Clear,Low,Car,Market,50,45.6,23,88.8,49.2,0
7937,Rawalpindi,Sunday,17,Clear,Medium,Car,Market,50,54.1,18,95.0,43.2,1
7938,Multan,Friday,14,Clear,Low,Rickshaw,Highway,100,107.3,5,81.1,47.9,1
7939,Karachi,Monday,5,Dust,Low,Car,Residential,50,64.9,6,57.1,41.6,0
7940,Peshawar,Wednesday,18,Rain,Medium,Rickshaw,Main Road,60,43.5,6,92.3,25.3,0
7941,Quetta,Friday,0,Cloudy,Medium,Car,Highway,100,87.7,10,100.0,27.4,0
7942,Islamabad,Friday,0,Rain,Medium,Motorcycle,Market,50,38.3,17,99.9,30.4,0
7943,Karachi,Wednesday,12,Cloudy,Low,Car,Main Road,60,70.9,13,94.1,29.0,0
7944,Quetta,Wednesday,2,Rain,Medium,Bus,Main Road,60,36.9,8,66.1,28.4,0
7945,Karachi,Tuesday,9,Clear,Low,Rickshaw,Main Road,60,51.1,6,75.2,17.2,0
7946,Multan,Friday,20,Clear,Medium,Rickshaw,Main Road,60,54.4,12,97.5,48.7,0
7947,Multan,Wednesday,2,Clear,Medium,Car,School Zone,40,27.7,39,98.3,29.1,0
7948,Karachi,Friday,8,Dust,Low,Car,Main Road,60,49.6,9,64.1,14.8,0
7949,Lahore,Monday,7,Rain,Medium,Car,Market,50,44.1,22,90.3,52.9,0
7950,Lahore,Sunday,2,Cloudy,Low,Bus,Market,50,67.2,21,94.0,45.7,0
7951,Karachi,Thursday,12,Clear,Medium,Car,Market,50,32.7,27,92.0,17.8,0
7952,Lahore,Thursday,5,Clear,Low,Rickshaw,Residential,50,26.5,12,94.4,20.0,0
7953,Islamabad,Saturday,12,Rain,Severe,Motorcycle,Highway,100,88.0,9,84.9,71.7,0
7954,Peshawar,Wednesday,22,Clear,Low,Motorcycle,Residential,50,31.0,9,92.7,46.0,0
7955,Quetta,Wednesday,19,Rain,Severe,Rickshaw,Residential,50,14.8,10,59.0,56.1,0
7956,Multan,Friday,19,Clear,Medium,Motorcycle,Highway,100,80.3,6,95.6,21.3,0
7957,Islamabad,Saturday,11,Cloudy,Medium,Car,Residential,50,57.8,7,74.3,49.4,0
7958,Peshawar,Wednesday,12,Cloudy,High,Rickshaw,Market,50,38.6,19,90.8,14.6,0
7959,Lahore,Friday,1,Rain,High,Motorcycle,Residential,50,12.8,5,79.8,55.2,1
7960,Quetta,Wednesday,20,Clear,Low,Motorcycle,Highway,100,88.6,10,88.9,26.0,0
7961,Islamabad,Friday,23,Cloudy,Low,Rickshaw,Residential,50,53.6,11,90.6,41.9,0
7962,Rawalpindi,Wednesday,22,Clear,High,Van,Residential,50,33.1,9,88.1,46.1,0
7963,Multan,Tuesday,15,Fog,Low,Rickshaw,Main Road,60,53.5,10,43.8,31.4,0
7964,Karachi,Sunday,22,Cloudy,Medium,Motorcycle,School Zone,40,47.9,36,90.4,52.7,1
7965,Multan,Friday,5,Clear,Severe,Rickshaw,Highway,100,70.6,10,92.9,39.5,0
7966,Peshawar,Sunday,18,Cloudy,Medium,Car,Residential,50,43.6,5,84.5,16.0,0
7967,Peshawar,Tuesday,20,Cloudy,Medium,Rickshaw,Market,50,46.7,28,95.8,48.1,0
7968,Rawalpindi,Tuesday,12,Rain,Low,Motorcycle,Residential,50,57.9,8,68.9,54.6,0
7969,Rawalpindi,Tuesday,16,Clear,Low,Motorcycle,Main Road,60,63.0,10,78.2,54.6,0
7970,Karachi,Tuesday,22,Clear,High,Van,Residential,50,29.7,5,94.7,29.8,0
7971,Lahore,Monday,8,Fog,Medium,Van,Highway,100,73.0,17,32.9,35.6,0
7972,Multan,Sunday,16,Fog,Medium,Motorcycle,Highway,100,78.1,5,56.0,43.6,0
7973,Islamabad,Saturday,1,Clear,Low,Motorcycle,Main Road,60,78.9,11,100.0,35.9,0
7974,Islamabad,Sunday,18,Clear,Low,Van,Main Road,60,63.3,9,88.1,39.3,0
7975,Islamabad,Thursday,18,Clear,Severe,Motorcycle,Highway,100,60.6,7,89.9,56.4,1
7976,Lahore,Monday,23,Clear,Low,Motorcycle,School Zone,40,46.8,36,77.1,38.8,0
7977,Multan,Wednesday,6,Clear,Medium,Motorcycle,Main Road,60,76.0,9,91.2,30.4,0
7978,Multan,Wednesday,21,Clear,Low,Motorcycle,Residential,50,56.0,7,96.7,48.4,0
7979,Karachi,Saturday,9,Dust,Low,Motorcycle,Residential,50,57.2,13,63.0,54.6,0
7980,Islamabad,Thursday,9,Clear,Severe,Van,Main Road,60,18.9,4,89.2,51.2,1
7981,Peshawar,Thursday,19,Cloudy,Low,Motorcycle,Highway,100,91.9,7,82.8,60.2,1
7982,Peshawar,Thursday,8,Cloudy,High,Motorcycle,Residential,50,10.0,7,84.0,35.0,0
7983,Peshawar,Tuesday,16,Cloudy,Medium,Car,Highway,100,88.5,11,78.5,4.9,0
7984,Rawalpindi,Monday,14,Cloudy,High,Car,Highway,100,51.5,11,100.0,44.2,0
7985,Rawalpindi,Wednesday,1,Cloudy,High,Car,School Zone,40,10.0,44,88.5,34.0,0
7986,Lahore,Monday,3,Rain,Medium,Van,Highway,100,76.7,9,83.4,42.5,1
7987,Islamabad,Monday,18,Rain,Low,Motorcycle,Highway,100,80.6,5,82.9,40.7,1
7988,Rawalpindi,Monday,16,Clear,Low,Van,Residential,50,38.4,6,85.2,11.5,0
7989,Peshawar,Thursday,4,Clear,Medium,Bus,Main Road,60,43.2,3,88.4,25.0,0
7990,Rawalpindi,Saturday,6,Dust,Medium,Bus,Main Road,60,62.6,12,57.9,36.4,0
7991,Multan,Saturday,17,Cloudy,Severe,Motorcycle,Residential,50,24.2,11,93.7,54.7,0
7992,Peshawar,Thursday,20,Fog,Low,Motorcycle,Residential,50,40.6,4,39.5,13.7,0
7993,Islamabad,Wednesday,21,Clear,High,Motorcycle,Highway,100,69.1,7,90.4,42.2,0
7994,Multan,Wednesday,6,Clear,Low,Bus,Market,50,43.3,20,81.9,9.0,0
7995,Lahore,Wednesday,16,Clear,Low,Motorcycle,Main Road,60,57.8,6,92.9,47.4,0
7996,Karachi,Saturday,6,Clear,High,Car,Residential,50,46.7,8,97.3,53.5,1
7997,Karachi,Saturday,3,Cloudy,Severe,Rickshaw,Highway,100,78.2,5,99.5,38.5,0
7998,Multan,Monday,7,Rain,Medium,Car,Highway,100,90.8,7,75.1,41.4,0
7999,Peshawar,Thursday,12,Cloudy,Medium,Motorcycle,Main Road,60,27.5,10,81.6,19.6,0
8000,Rawalpindi,Tuesday,3,Clear,High,Motorcycle,Main Road,60,44.5,11,98.7,55.2,0
8001,Rawalpindi,Monday,5,Rain,High,Rickshaw,Residential,50,34.2,15,71.0,52.9,1
8002,Peshawar,Friday,4,Cloudy,High,Motorcycle,Main Road,60,40.1,8,91.7,42.2,0
8003,Islamabad,Saturday,11,Cloudy,Low,Car,Highway,100,96.6,7,100.0,34.3,0
8004,Multan,Monday,3,Cloudy,High,Motorcycle,Residential,50,33.7,10,87.8,40.3,0
8005,Peshawar,Thursday,23,Cloudy,Medium,Bus,Main Road,60,34.3,13,88.4,14.9,0
8006,Islamabad,Friday,8,Clear,Medium,Car,Main Road,60,37.7,6,82.7,27.5,0
8007,Lahore,Sunday,3,Cloudy,Low,Car,School Zone,40,47.9,38,100.0,53.1,0
8008,Lahore,Monday,18,Rain,Low,Bus,Main Road,60,61.4,7,85.3,52.9,0
8009,Multan,Thursday,23,Clear,Severe,Car,Main Road,60,49.4,9,92.9,38.8,0
8010,Peshawar,Thursday,13,Clear,Medium,Rickshaw,Main Road,60,10.0,10,97.9,23.0,0
8011,Lahore,Saturday,4,Clear,Low,Rickshaw,Main Road,60,67.6,4,81.7,28.2,0
8012,Rawalpindi,Tuesday,17,Clear,High,Car,Market,50,31.9,26,85.2,42.8,0
8013,Islamabad,Monday,9,Dust,High,Motorcycle,Main Road,60,47.5,6,66.2,59.1,0
8014,Karachi,Thursday,18,Clear,Medium,Motorcycle,Residential,50,57.1,9,87.0,23.9,0
8015,Karachi,Wednesday,11,Clear,Medium,Bus,Highway,100,75.9,10,84.2,17.9,0
8016,Lahore,Thursday,17,Clear,Medium,Motorcycle,Highway,100,86.1,10,91.5,27.3,0
8017,Islamabad,Tuesday,16,Clear,Medium,Car,Main Road,60,55.0,11,93.5,37.0,0
8018,Rawalpindi,Thursday,23,Rain,Severe,Motorcycle,Main Road,60,46.0,8,81.8,54.9,1
8019,Karachi,Saturday,10,Cloudy,Medium,Motorcycle,Market,50,43.5,24,85.5,32.0,0
8020,Rawalpindi,Sunday,2,Clear,Severe,Motorcycle,Main Road,60,25.9,11,100.0,50.6,1
8021,Rawalpindi,Monday,22,Fog,Medium,Motorcycle,Highway,100,92.2,10,37.7,60.0,1
8022,Karachi,Saturday,16,Clear,High,Motorcycle,Residential,50,20.8,8,97.3,40.1,0
8023,Karachi,Monday,0,Cloudy,Low,Car,Main Road,60,45.6,6,81.4,4.0,0
8024,Lahore,Friday,14,Rain,Medium,Rickshaw,School Zone,40,18.2,29,82.7,34.9,0
8025,Multan,Monday,8,Cloudy,High,Motorcycle,Main Road,60,53.5,2,89.5,40.6,1
8026,Islamabad,Friday,14,Fog,Low,Car,Main Road,60,55.6,10,28.3,45.9,1
8027,Peshawar,Saturday,23,Dust,High,Car,Highway,100,76.3,7,52.8,43.5,0
8028,Islamabad,Wednesday,2,Fog,Low,Motorcycle,Residential,50,24.2,9,48.4,44.2,0
