User_ID,Date,Age,Occupation,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Social_Media_Hours,Study_Work_Hours,Exercise_Minutes,Notifications_Received,Phone_Pickups,Caffeine_Cups,Stress_Score,Mood_Score,Productivity_Score,Tasks_Planned,Tasks_Completed,Weekend
U02720,2025-06-08,59,Designer,7.3,10.0,4.2,1.9,11.0,15,85,59,0,3,7.0,100.0,9,6,No
U03897,2025-06-08,56,Analyst,7.8,10.0,8.6,2.3,7.5,43,166,117,4,6,10.0,83.4,7,4,Yes
U03986,2025-06-08,27,Designer,9.5,10.0,3.9,1.1,12.0,63,78,58,0,2,10.0,100.0,7,6,No
U02534,2025-06-08,51,Analyst,7.2,8.0,9.5,5.5,9.9,5,156,150,2,6,7.0,76.7,9,4,No
U00556,2025-06-08,34,Analyst,7.4,10.0,5.8,1.6,6.8,17,104,76,2,4,9.0,84.8,9,9,Yes
U01863,2025-06-08,37,Freelancer,6.5,9.0,5.7,0.5,7.1,41,129,52,3,5,9.0,82.2,7,3,Yes
U05309,2025-06-08,39,Freelancer,8.1,10.0,9.3,3.1,10.3,45,155,110,3,7,8.0,90.9,6,3,Yes
U01299,2025-06-08,20,Teacher,6.4,9.0,3.7,0.7,8.8,53,69,39,5,1,8.0,97.7,3,2,Yes
U00823,2025-06-08,27,Student,7.7,10.0,4.1,1.3,12.0,28,73,39,1,4,10.0,100.0,10,9,No
U01742,2025-06-08,31,Student,8.3,10.0,6.9,3.0,11.2,67,125,97,1,4,10.0,96.4,6,2,No
U00308,2025-06-08,34,Software Engineer,7.2,10.0,6.5,2.7,6.4,47,139,73,2,4,6.0,79.2,8,3,No
U02906,2025-06-08,20,Teacher,8.2,10.0,2.9,0.5,10.3,35,89,47,2,3,9.0,100.0,6,3,No
U05973,2025-06-08,57,Student,7.7,10.0,3.5,2.0,6.8,13,70,39,7,4,9.0,99.8,9,5,Yes
U06704,2025-06-08,25,Student,5.8,10.0,10.2,3.9,6.2,39,180,125,6,4,7.0,75.8,6,3,No
U00830,2025-06-08,34,Analyst,5.7,9.0,7.7,4.1,9.0,35,158,106,1,7,9.0,82.5,8,2,No
U02996,2025-06-09,21,Teacher,7.4,9.0,6.7,2.4,6.7,64,146,83,1,4,10.0,94.4,9,6,Yes
U00820,2025-06-09,42,Teacher,7.4,10.0,10.7,6.7,8.5,27,249,134,3,8,10.0,65.3,7,5,No
U00558,2025-06-09,24,Student,8.4,10.0,9.7,3.2,5.0,40,172,117,4,5,10.0,79.3,8,4,No
U02145,2025-06-09,23,Student,6.2,8.0,4.7,2.1,6.3,11,125,72,3,7,7.0,85.7,5,4,No
U03078,2025-06-09,30,Software Engineer,9.0,10.0,7.3,5.0,8.9,89,150,125,1,2,10.0,100.0,8,7,No
U04893,2025-06-09,39,Analyst,6.4,9.0,8.3,3.4,11.0,49,171,95,4,7,7.0,73.3,8,6,No
U00323,2025-06-09,40,Software Engineer,8.1,10.0,4.5,1.5,11.9,43,81,61,5,1,10.0,100.0,8,5,No
U00548,2025-06-09,40,Analyst,8.0,10.0,7.1,3.7,5.9,32,124,83,5,6,5.0,61.1,7,4,No
U06624,2025-06-09,39,Software Engineer,5.9,10.0,7.6,5.5,9.3,79,134,139,5,4,8.0,71.7,7,2,Yes
U02421,2025-06-09,47,Software Engineer,5.1,6.0,7.7,3.7,9.3,47,158,107,1,8,8.0,65.7,10,7,No
U05284,2025-06-09,30,Analyst,7.2,10.0,9.0,4.7,6.8,19,188,131,1,7,6.0,51.1,3,2,No
U03733,2025-06-09,34,Software Engineer,7.0,10.0,4.6,2.5,11.8,44,117,72,1,4,7.0,100.0,8,5,Yes
U06843,2025-06-09,53,Student,8.2,10.0,7.7,3.8,9.8,11,113,89,2,5,10.0,83.8,8,5,No
U04946,2025-06-09,31,Analyst,8.0,10.0,5.4,2.3,10.4,41,130,59,1,4,10.0,100.0,5,5,No
U03407,2025-06-09,48,Teacher,8.0,10.0,5.2,2.2,12.0,39,95,73,0,2,8.0,100.0,2,0,Yes
U05182,2025-06-09,22,Teacher,6.3,10.0,5.3,2.5,6.8,12,117,70,2,7,8.0,61.3,11,5,No
U05470,2025-06-09,53,Analyst,7.4,7.0,4.1,1.1,8.5,89,83,55,1,4,9.0,100.0,10,8,No
U02569,2025-06-09,54,Freelancer,7.7,10.0,4.2,1.4,11.7,100,74,42,3,2,10.0,100.0,9,7,No
U02064,2025-06-09,25,Teacher,5.8,10.0,8.0,1.2,10.3,39,121,88,1,7,5.0,64.0,8,3,No
U00937,2025-06-09,18,Student,8.1,10.0,11.0,6.0,4.8,75,210,161,2,5,8.0,65.5,6,4,No
U02152,2025-06-09,51,Designer,6.4,8.0,3.9,0.5,9.5,89,92,37,2,4,9.0,100.0,4,3,No
U04419,2025-06-09,45,Analyst,5.2,10.0,2.6,0.0,9.5,28,73,42,2,4,10.0,99.7,8,6,Yes
U01618,2025-06-09,54,Teacher,8.4,10.0,6.9,5.4,6.2,92,124,88,4,3,10.0,92.4,3,2,Yes
U06154,2025-06-10,25,Software Engineer,7.8,10.0,7.6,5.4,9.7,73,146,136,3,4,10.0,92.8,7,6,No
U02773,2025-06-10,43,Analyst,6.8,9.0,4.8,2.1,9.0,22,98,66,3,4,8.0,82.7,5,3,Yes
U02936,2025-06-10,31,Student,8.2,8.0,5.9,2.9,10.3,4,122,78,2,4,10.0,95.4,5,3,No
U04493,2025-06-10,39,Software Engineer,6.3,9.0,4.0,0.6,7.8,12,80,56,1,5,10.0,77.2,9,5,No
U06711,2025-06-10,39,Student,7.0,10.0,10.0,2.6,5.6,74,156,110,1,4,8.0,80.8,9,3,No
U06857,2025-06-10,30,Teacher,7.4,10.0,3.3,0.6,11.5,67,63,26,3,1,10.0,100.0,6,6,No
U04857,2025-06-10,40,Teacher,6.3,7.0,10.8,4.7,6.9,22,190,134,2,7,7.0,53.2,10,6,No
U00802,2025-06-10,39,Student,8.1,10.0,5.2,1.4,8.4,26,124,55,0,4,9.0,97.1,6,5,No
U04184,2025-06-10,42,Student,6.5,9.0,7.5,3.1,8.0,45,128,100,0,4,8.0,83.6,11,5,No
U01660,2025-06-10,19,Teacher,5.3,9.0,4.6,2.5,10.0,25,84,59,1,6,8.0,84.2,3,3,No
U06786,2025-06-10,54,Software Engineer,7.3,10.0,7.8,2.2,3.3,94,124,91,1,4,10.0,90.4,8,5,No
U04046,2025-06-10,34,Analyst,8.4,10.0,6.6,1.7,8.1,10,105,72,3,4,10.0,85.3,8,5,No
U06474,2025-06-10,32,Analyst,5.0,8.0,7.1,2.8,6.5,34,131,101,1,6,6.0,67.9,9,2,No
U04862,2025-06-10,52,Designer,5.8,9.0,1.5,1.3,11.3,35,69,23,5,2,10.0,100.0,10,7,No
U01262,2025-06-10,46,Freelancer,8.3,10.0,8.4,6.8,10.7,18,165,123,1,7,10.0,72.8,10,4,No
U02940,2025-06-10,41,Designer,7.9,9.0,8.3,0.2,7.4,15,135,77,0,6,6.0,75.3,7,4,No
U05837,2025-06-10,58,Student,7.2,7.0,9.2,2.9,9.6,33,136,93,1,7,7.0,63.7,5,2,No
U02136,2025-06-10,44,Teacher,9.1,10.0,3.6,1.2,10.7,27,100,47,1,3,10.0,100.0,7,6,No
U05296,2025-06-10,49,Freelancer,6.9,8.0,5.1,0.1,10.2,11,64,49,0,3,9.0,88.8,9,7,No
U04432,2025-06-10,59,Designer,7.7,10.0,4.8,3.6,7.5,33,78,86,0,2,10.0,100.0,11,6,No
U03391,2025-06-10,49,Designer,7.1,10.0,6.1,2.3,10.6,80,112,68,2,2,10.0,100.0,7,3,No
U02070,2025-06-11,21,Freelancer,7.3,10.0,4.1,2.4,5.2,64,125,83,1,2,8.0,91.0,11,7,Yes
U05069,2025-06-11,44,Student,4.7,8.0,4.7,1.4,9.3,48,53,51,1,6,7.0,71.9,5,3,No
U06216,2025-06-11,42,Software Engineer,7.8,10.0,9.0,1.8,7.2,16,184,118,1,7,8.0,58.3,10,6,No
U05643,2025-06-11,47,Designer,7.6,9.0,11.6,6.4,6.0,25,227,168,2,7,6.0,64.5,5,2,Yes
U04452,2025-06-11,34,Student,7.0,10.0,1.5,0.1,8.4,15,47,54,1,2,9.0,100.0,7,4,No
U02512,2025-06-11,50,Teacher,8.0,10.0,1.9,1.4,9.1,80,58,18,2,1,10.0,100.0,8,6,No
U02803,2025-06-11,59,Software Engineer,8.6,10.0,7.4,3.7,8.6,79,135,99,1,2,9.0,82.0,3,3,No
U01758,2025-06-11,36,Designer,8.2,10.0,5.8,2.8,7.6,22,107,96,2,5,10.0,84.1,6,5,No
U03162,2025-06-11,60,Analyst,5.4,7.0,4.0,1.5,9.3,7,73,38,2,5,9.0,86.6,8,3,No
U04342,2025-06-11,46,Teacher,6.4,8.0,5.7,0.5,10.6,31,94,65,3,5,10.0,100.0,6,5,Yes
U05848,2025-06-11,31,Designer,5.4,7.0,4.9,2.4,8.2,5,97,60,2,5,5.0,69.8,9,6,No
U06869,2025-06-11,54,Teacher,7.5,10.0,5.3,0.9,7.5,28,103,69,2,3,10.0,95.7,8,5,Yes
U04180,2025-06-11,34,Teacher,6.6,6.0,5.5,2.3,7.6,152,102,66,0,1,10.0,100.0,9,5,Yes
U01941,2025-06-11,28,Software Engineer,6.3,9.0,8.4,3.8,8.0,10,169,109,1,5,5.0,60.6,10,6,No
U03582,2025-06-11,55,Freelancer,6.3,5.0,7.0,0.9,8.4,12,106,79,2,4,7.0,86.2,9,5,Yes
U04324,2025-06-11,46,Teacher,8.0,9.0,8.1,4.6,9.1,26,159,108,2,6,8.0,78.8,2,1,No
U03581,2025-06-11,20,Analyst,6.9,10.0,4.3,1.5,7.7,26,71,60,4,4,9.0,89.8,4,4,No
U00008,2025-06-11,36,Analyst,3.6,6.0,4.0,0.0,9.4,51,85,30,2,5,6.0,83.4,13,8,Yes
U00633,2025-06-11,45,Freelancer,5.8,10.0,8.2,1.4,8.2,22,126,88,2,6,7.0,64.4,9,5,No
U05245,2025-06-12,30,Designer,7.9,10.0,9.1,5.3,6.3,73,194,115,0,5,8.0,84.9,4,1,No
U01476,2025-06-12,51,Analyst,6.0,6.0,7.5,5.4,8.7,14,147,132,1,3,9.0,92.0,7,2,Yes
U03925,2025-06-12,58,Software Engineer,7.0,10.0,6.7,4.2,8.0,49,108,102,1,3,7.0,89.1,11,6,Yes
U00887,2025-06-12,22,Student,5.7,7.0,7.7,3.4,7.7,51,134,103,3,6,7.0,77.0,7,4,No
U02595,2025-06-12,36,Analyst,7.2,10.0,7.9,1.4,4.1,35,157,68,2,7,7.0,71.5,9,4,Yes
U05635,2025-06-12,42,Teacher,6.3,9.0,5.2,3.8,6.7,133,140,98,2,4,10.0,100.0,10,7,Yes
U01978,2025-06-12,31,Analyst,7.5,10.0,11.4,2.6,5.5,24,214,133,2,8,10.0,44.2,5,3,Yes
U05297,2025-06-12,33,Software Engineer,3.0,4.0,10.4,5.8,6.3,24,210,155,2,7,4.0,38.0,5,2,No
U02428,2025-06-12,34,Student,7.3,9.0,1.0,0.7,8.8,32,30,3,5,1,10.0,100.0,11,8,No
U06395,2025-06-12,23,Analyst,6.7,8.0,8.1,4.3,5.4,21,131,98,1,8,7.0,58.3,5,2,No
U06724,2025-06-12,39,Software Engineer,8.0,10.0,6.4,3.0,6.0,42,112,97,3,4,8.0,83.9,4,0,No
U06425,2025-06-12,31,Software Engineer,8.0,10.0,5.6,1.0,8.5,8,104,60,5,3,10.0,100.0,6,5,No
U01523,2025-06-12,49,Designer,7.4,9.0,9.5,1.6,6.4,8,114,72,1,6,7.0,61.9,5,5,No
U05983,2025-06-12,53,Freelancer,3.2,7.0,6.9,4.5,7.6,48,130,88,0,9,8.0,49.4,6,0,Yes
U01265,2025-06-12,57,Analyst,8.6,10.0,6.7,1.8,5.4,25,114,97,1,5,8.0,75.5,8,6,No
U05647,2025-06-12,33,Teacher,7.3,10.0,5.9,3.3,8.0,62,108,81,2,4,10.0,92.2,2,2,Yes
U04563,2025-06-12,40,Software Engineer,6.4,9.0,11.1,4.4,5.9,99,213,182,3,6,9.0,69.5,7,1,Yes
U06967,2025-06-12,21,Freelancer,8.1,10.0,9.3,5.6,6.0,34,177,132,2,7,7.0,76.5,4,1,Yes
U01785,2025-06-12,51,Student,7.8,10.0,4.7,2.4,10.5,43,130,64,1,4,8.0,92.0,11,9,No
U02944,2025-06-12,40,Designer,5.6,7.0,4.3,1.0,9.5,19,72,47,3,2,10.0,100.0,7,5,Yes
U01588,2025-06-13,49,Analyst,8.8,10.0,6.4,3.7,7.9,44,139,100,1,2,10.0,100.0,5,5,No
U00460,2025-06-13,50,Teacher,6.1,9.0,4.8,2.5,9.1,20,100,59,0,4,8.0,87.0,7,4,No
U02981,2025-06-13,33,Student,6.8,10.0,7.8,2.8,8.6,22,170,100,0,4,10.0,71.5,6,3,No
U05573,2025-06-13,36,Teacher,5.7,,7.5,3.5,7.6,8,169,79,2,8,8.0,79.2,7,4,No
U04511,2025-06-13,28,Analyst,8.9,10.0,10.2,5.8,7.4,20,183,139,1,5,8.0,75.9,5,2,No
U02556,2025-06-13,28,Teacher,8.5,8.0,4.0,1.3,6.9,7,80,51,2,3,9.0,94.9,9,6,No
U05133,2025-06-13,48,Designer,9.4,10.0,4.7,1.3,10.9,12,117,54,1,4,9.0,98.2,6,4,No
U03933,2025-06-13,18,Software Engineer,6.6,9.0,5.0,2.3,10.8,45,111,97,2,4,8.0,98.2,7,4,Yes
U03088,2025-06-13,25,Student,6.5,8.0,2.4,1.2,11.7,33,65,44,3,2,7.0,100.0,6,4,No
U03850,2025-06-13,52,Freelancer,7.1,10.0,5.8,2.3,5.5,21,101,81,1,5,9.0,75.3,8,3,No
U06689,2025-06-13,34,Software Engineer,6.3,10.0,10.6,4.6,6.0,11,198,144,0,9,6.0,48.5,7,3,Yes
U00874,2025-06-13,37,Designer,8.0,10.0,9.4,5.6,4.0,2,183,138,1,9,4.0,42.0,8,4,No
U04871,2025-06-13,31,Analyst,7.2,9.0,8.1,3.6,8.6,41,151,104,2,5,8.0,87.2,7,4,No
U04293,2025-06-13,27,Analyst,6.5,9.0,5.9,2.1,8.4,31,123,79,2,6,9.0,77.8,3,1,Yes
U02213,2025-06-13,23,Software Engineer,9.4,10.0,2.7,0.6,12.0,50,66,53,1,3,10.0,100.0,5,5,No
U05508,2025-06-13,34,Freelancer,8.0,10.0,7.1,1.0,7.9,70,137,94,3,3,10.0,93.7,4,0,No
U05495,2025-06-13,34,Freelancer,4.6,8.0,9.7,1.7,7.6,28,132,95,3,6,7.0,61.8,6,3,No
U06470,2025-06-14,19,Teacher,8.3,10.0,4.5,3.2,9.7,32,109,51,2,3,10.0,94.8,8,7,Yes
U02249,2025-06-14,42,Student,7.7,10.0,5.2,3.3,6.7,46,117,75,3,1,10.0,100.0,2,1,Yes
U02228,2025-06-14,59,Analyst,4.6,7.0,5.0,2.9,9.5,78,130,59,1,4,7.0,85.1,10,6,No
U03332,2025-06-14,48,Student,6.0,7.0,4.5,3.1,9.7,79,80,72,0,2,10.0,94.4,8,5,No
U00986,2025-06-14,50,Software Engineer,6.6,10.0,11.4,4.0,7.2,42,181,144,0,10,8.0,62.7,3,0,No
U04467,2025-06-14,49,Freelancer,6.1,7.0,9.2,3.5,3.5,6,188,114,1,7,4.0,43.2,6,5,Yes
U01908,2025-06-14,27,Student,6.0,9.0,7.2,3.4,8.4,20,147,103,1,7,7.0,51.7,4,2,No
U05060,2025-06-14,34,Software Engineer,5.6,9.0,5.8,1.5,6.5,60,54,77,2,6,10.0,85.6,9,4,No
U01916,2025-06-14,44,Designer,6.9,8.0,5.1,1.3,9.9,25,110,65,0,5,7.0,76.6,12,8,Yes
U02464,2025-06-14,42,Teacher,6.3,9.0,7.3,3.6,5.3,51,142,82,0,5,7.0,67.4,5,3,Yes
U01631,2025-06-14,29,Teacher,8.0,10.0,3.9,1.9,9.6,27,91,63,0,3,7.0,100.0,5,3,No
U02897,2025-06-14,57,Student,6.8,8.0,7.1,2.4,7.2,70,122,99,1,5,8.0,82.3,4,1,Yes
U00737,2025-06-14,59,Analyst,5.9,10.0,8.2,5.3,7.3,41,156,114,1,7,8.0,65.8,14,7,No
U02964,2025-06-14,50,Freelancer,7.9,10.0,3.8,2.3,11.9,46,61,72,3,1,10.0,100.0,5,5,No
U06387,2025-06-14,24,Teacher,7.7,10.0,7.1,1.8,7.3,110,101,97,2,1,10.0,100.0,10,8,No
U00280,2025-06-14,50,Analyst,7.2,10.0,5.2,0.0,9.3,8,98,84,1,2,9.0,99.9,3,0,No
U04016,2025-06-14,22,Student,6.0,8.0,4.0,1.4,8.2,51,87,47,3,3,9.0,100.0,6,2,No
U05938,2025-06-15,56,Freelancer,6.7,8.0,4.8,2.0,10.1,40,98,41,4,6,9.0,100.0,16,9,No
U06451,2025-06-15,27,Software Engineer,8.2,10.0,8.6,1.8,8.1,71,102,107,1,4,10.0,95.2,5,5,No
U06593,2025-06-15,31,Designer,8.3,10.0,6.2,2.6,10.8,63,99,118,1,4,10.0,98.0,8,6,No
U03949,2025-06-15,34,Teacher,5.7,6.0,6.4,2.5,6.6,19,114,56,1,5,7.0,80.1,4,3,Yes
U00273,2025-06-15,19,Designer,7.1,10.0,7.3,4.6,9.8,33,129,97,3,4,8.0,93.0,4,2,Yes
U00693,2025-06-15,31,Software Engineer,5.1,7.0,8.0,2.0,4.9,19,146,113,3,7,7.0,62.9,8,4,No
U00738,2025-06-15,34,Student,7.1,10.0,8.1,3.1,9.4,19,126,111,2,5,8.0,84.7,6,2,No
U00383,2025-06-15,23,Freelancer,8.1,8.0,9.3,4.4,5.3,79,150,114,2,4,8.0,82.5,9,4,Yes
U01515,2025-06-15,55,Software Engineer,9.0,10.0,10.1,3.8,8.9,33,150,150,2,9,10.0,65.8,10,7,No
U01625,2025-06-15,55,Freelancer,6.7,9.0,4.4,0.8,10.9,139,88,57,1,1,10.0,100.0,9,9,Yes
U04305,2025-06-15,41,Designer,7.3,10.0,9.3,3.0,4.3,40,156,105,2,5,9.0,86.2,7,5,No
U02301,2025-06-15,36,Student,7.3,10.0,9.2,4.9,10.7,59,169,132,1,5,7.0,82.5,10,7,Yes
U06419,2025-06-15,19,Student,8.2,10.0,6.7,4.5,9.6,33,142,100,0,5,5.0,83.6,6,5,No
U02907,2025-06-15,21,Freelancer,7.5,10.0,6.5,2.5,9.9,46,136,91,1,3,8.0,74.5,7,4,No
U04290,2025-06-15,49,Freelancer,7.6,10.0,7.3,3.9,11.0,17,185,105,1,7,9.0,73.1,11,5,No
U02454,2025-06-15,49,Software Engineer,6.5,10.0,6.8,3.4,7.6,61,149,95,2,3,8.0,82.2,3,1,No
U05033,2025-06-15,56,Designer,6.3,8.0,6.2,2.7,9.0,74,105,78,0,5,7.0,83.0,4,3,Yes
U05738,2025-06-15,26,Designer,5.3,8.0,7.7,4.5,10.9,33,165,95,4,7,7.0,76.1,8,3,No
U00489,2025-06-15,46,Freelancer,6.4,8.0,2.6,0.9,11.2,82,57,10,1,3,10.0,100.0,16,11,No
U02411,2025-06-15,48,Designer,6.7,9.0,7.3,5.1,9.6,29,157,112,2,5,8.0,77.0,11,7,No
U01422,2025-06-16,30,Software Engineer,5.8,9.0,6.8,2.7,8.4,33,126,91,1,5,6.0,62.7,4,2,No
U03217,2025-06-16,21,Freelancer,5.9,9.0,7.2,4.9,8.8,19,174,122,1,6,6.0,65.2,2,0,No
U01118,2025-06-16,46,Analyst,7.0,10.0,4.4,2.3,10.1,69,69,78,0,2,10.0,96.5,8,5,Yes
U03676,2025-06-16,48,Freelancer,6.4,9.0,6.5,1.8,8.3,7,120,71,1,6,7.0,67.1,8,4,Yes
U03586,2025-06-16,46,Student,5.5,8.0,6.6,2.5,9.5,74,121,89,2,4,8.0,81.1,7,4,No
U02221,2025-06-16,29,Student,7.6,10.0,6.7,1.4,8.8,3,98,84,0,5,8.0,82.0,4,2,No
U01169,2025-06-16,38,Software Engineer,6.7,10.0,6.4,2.4,8.9,24,150,65,0,5,10.0,77.3,9,5,No
U01153,2025-06-16,25,Designer,6.1,8.0,7.5,3.4,7.1,31,142,113,1,7,9.0,73.0,3,0,No
U01021,2025-06-16,43,Teacher,7.2,10.0,6.3,2.2,12.0,98,142,83,2,3,10.0,100.0,8,4,Yes
U04571,2025-06-16,29,Freelancer,7.9,10.0,12.0,4.3,8.2,55,213,133,0,7,9.0,78.8,3,2,No
U04702,2025-06-16,35,Designer,8.0,10.0,5.7,4.2,7.8,39,161,90,2,3,9.0,98.1,6,5,No
U05880,2025-06-16,28,Designer,9.4,10.0,6.8,3.1,7.9,47,156,86,2,5,10.0,95.9,5,5,Yes
U04144,2025-06-16,36,Freelancer,6.1,10.0,4.5,1.0,4.9,37,83,35,1,4,8.0,80.8,4,3,No
U00933,2025-06-16,51,Analyst,7.4,10.0,8.8,4.6,7.3,38,150,136,2,5,9.0,66.6,10,7,No
U06601,2025-06-16,19,Analyst,6.7,10.0,8.1,2.5,8.4,39,129,78,2,6,8.0,79.8,9,5,No
U01331,2025-06-16,27,Software Engineer,6.7,10.0,6.3,4.8,9.3,7,94,105,2,4,6.0,82.4,3,2,No
U00999,2025-06-16,19,Student,9.1,10.0,7.1,1.9,8.1,17,103,98,0,4,10.0,91.8,8,6,Yes
U01899,2025-06-16,46,Designer,7.2,10.0,4.9,2.6,10.3,4,121,76,1,5,7.0,80.7,11,4,No
U01261,2025-06-16,43,Freelancer,6.7,10.0,7.4,2.4,10.5,24,136,103,0,8,7.0,74.4,6,3,No
U02161,2025-06-16,48,Designer,7.3,10.0,10.3,4.9,3.9,15,208,157,2,6,9.0,73.4,3,0,Yes
U02166,2025-06-16,29,Analyst,6.2,9.0,7.1,3.4,7.3,28,141,92,1,8,7.0,55.7,6,5,Yes
U04573,2025-06-16,59,Teacher,6.5,7.0,6.7,2.8,8.0,28,100,85,1,7,8.0,69.3,8,4,No
U02470,2025-06-16,37,Freelancer,7.3,10.0,7.9,3.1,9.2,21,154,121,1,3,9.0,92.4,2,1,No
U05642,2025-06-16,52,Software Engineer,6.7,10.0,8.1,4.9,10.9,58,178,119,2,5,7.0,89.1,6,4,Yes
U00895,2025-06-16,29,Teacher,7.5,8.0,2.7,1.2,12.0,8,79,51,3,5,10.0,95.4,7,5,No
U00440,2025-06-17,51,Analyst,6.6,8.0,12.1,5.7,6.8,12,221,154,1,9,7.0,50.3,13,6,Yes
U02959,2025-06-17,53,Designer,5.9,10.0,5.0,3.2,8.6,23,103,81,0,3,7.0,81.1,8,5,Yes
U06808,2025-06-17,28,Student,7.8,10.0,5.8,1.0,8.0,13,109,59,0,4,10.0,91.5,5,5,Yes
U06118,2025-06-17,30,Student,8.2,8.0,4.4,3.0,6.2,17,121,58,3,3,10.0,91.3,10,8,No
U02853,2025-06-17,52,Analyst,6.6,10.0,6.5,1.0,7.8,41,110,75,1,3,7.0,82.1,13,7,No
U05450,2025-06-17,38,Designer,7.9,10.0,6.0,2.0,10.7,19,84,88,2,3,10.0,94.0,10,7,No
U01900,2025-06-17,49,Software Engineer,7.6,8.0,4.9,1.8,10.0,30,54,48,3,1,10.0,100.0,4,3,No
U03753,2025-06-17,39,Software Engineer,7.6,10.0,8.6,1.2,10.0,65,144,104,3,7,8.0,87.7,3,2,Yes
U02442,2025-06-17,42,Software Engineer,7.5,9.0,9.9,2.1,5.9,12,187,118,5,9,7.0,54.4,6,1,No
U01415,2025-06-17,54,Software Engineer,6.4,6.0,5.9,0.5,9.6,9,100,54,6,6,7.0,85.4,12,7,Yes
U00880,2025-06-17,47,Freelancer,7.9,10.0,7.8,3.6,8.1,82,149,116,3,3,10.0,82.5,5,3,No
U03071,2025-06-17,58,Student,8.3,10.0,3.1,2.1,12.0,13,109,69,1,3,10.0,100.0,5,4,No
U05669,2025-06-17,18,Freelancer,5.6,10.0,4.2,0.7,9.4,35,96,55,1,5,8.0,89.4,9,6,Yes
U01355,2025-06-17,34,Analyst,6.3,8.0,7.5,3.9,6.6,44,169,112,2,5,8.0,89.0,4,2,No
U00400,2025-06-17,26,Freelancer,7.0,10.0,8.0,1.7,8.7,24,124,89,4,4,8.0,75.3,6,5,Yes
U05390,2025-06-17,20,Freelancer,6.8,10.0,7.2,2.1,9.7,72,124,71,3,4,9.0,76.6,5,3,No
U04575,2025-06-17,55,Teacher,6.0,8.0,4.8,1.4,8.0,6,71,70,1,6,7.0,87.5,2,2,No
U02178,2025-06-17,22,Freelancer,10.0,10.0,5.9,3.1,9.2,25,99,78,0,2,10.0,100.0,6,4,No
U00235,2025-06-17,42,Student,8.2,10.0,6.9,3.5,7.2,128,146,90,2,4,10.0,100.0,11,5,No
U05025,2025-06-17,29,Designer,8.5,10.0,6.2,1.2,6.1,43,83,84,0,5,8.0,96.3,7,3,No
U05105,2025-06-17,34,Software Engineer,8.8,10.0,7.8,1.6,8.3,28,142,95,3,4,10.0,100.0,12,9,No
U04896,2025-06-18,25,Teacher,7.2,10.0,5.7,2.2,9.0,21,105,77,0,6,10.0,79.2,6,5,No
U05084,2025-06-18,23,Designer,5.8,8.0,4.7,2.3,9.7,29,110,67,2,3,8.0,91.1,3,1,No
U00466,2025-06-18,50,Designer,7.8,10.0,4.5,0.9,10.0,23,114,38,1,2,10.0,100.0,7,7,Yes
U00796,2025-06-18,43,Software Engineer,10.0,10.0,9.5,3.5,6.0,29,170,129,4,4,9.0,65.1,5,2,No
U04253,2025-06-18,38,Analyst,6.4,10.0,5.0,2.9,12.0,15,133,82,1,4,9.0,84.0,4,1,Yes
U06369,2025-06-18,57,Analyst,6.8,10.0,3.9,1.0,10.4,42,76,60,0,4,9.0,100.0,11,7,No
U03899,2025-06-18,39,Software Engineer,5.9,10.0,4.3,0.4,10.4,13,97,68,0,5,5.0,87.8,9,8,No
U03052,2025-06-18,57,Designer,5.3,8.0,7.2,3.1,8.0,134,126,118,0,2,10.0,91.4,8,3,Yes
U06382,2025-06-18,51,Freelancer,9.2,10.0,5.5,1.9,9.4,46,111,75,1,1,10.0,100.0,11,8,No
U06654,2025-06-18,38,Freelancer,9.3,10.0,3.8,0.8,9.6,22,60,40,2,1,10.0,100.0,8,8,No
U04094,2025-06-18,50,Software Engineer,9.4,10.0,4.8,2.0,8.6,9,93,61,0,3,10.0,100.0,5,0,Yes
U01467,2025-06-18,51,Freelancer,5.8,7.0,5.1,3.4,9.4,16,111,76,4,3,8.0,87.4,9,5,Yes
U00667,2025-06-18,42,Analyst,5.8,7.0,7.0,1.3,5.8,44,122,100,2,3,10.0,90.9,7,4,No
U06746,2025-06-18,49,Freelancer,7.4,10.0,4.7,1.5,9.7,20,97,54,2,4,8.0,85.5,8,5,No
U04411,2025-06-18,56,Analyst,6.4,10.0,4.0,1.8,9.0,15,60,61,2,5,8.0,86.9,5,5,No
U04367,2025-06-18,57,Freelancer,6.2,10.0,2.5,2.0,10.5,83,92,51,2,3,10.0,100.0,11,9,No
U06734,2025-06-18,38,Student,7.0,10.0,3.7,1.4,8.5,63,99,34,3,5,8.0,86.9,9,4,No
U01237,2025-06-18,42,Freelancer,7.2,10.0,9.5,1.8,6.4,35,140,91,2,7,9.0,70.0,8,5,Yes
U03943,2025-06-18,23,Software Engineer,8.3,10.0,7.0,2.9,2.6,27,150,99,2,2,9.0,72.7,7,4,No
U05684,2025-06-18,36,Software Engineer,7.9,10.0,7.2,3.1,8.5,50,155,87,0,7,9.0,93.6,3,3,Yes
U04936,2025-06-18,41,Analyst,6.3,10.0,3.8,0.9,11.7,74,93,46,0,2,9.0,100.0,3,1,No
U04561,2025-06-18,37,Student,8.9,10.0,5.4,1.5,6.3,31,114,68,4,2,10.0,92.1,6,2,No
U02291,2025-06-18,36,Designer,8.5,10.0,4.7,1.2,10.1,77,125,52,1,3,10.0,100.0,7,5,No
